
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,2,3.445000171661377,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
x8F5xyUWy9e,0,65.18981170654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,3,27.663433074951172,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
EU6Fwq7SyZv,0,131.8668670654297,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
X7HyMhZNoso,0,289.2652282714844,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,1,170.06137084960938,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
QUCTc6BB5sX,0,299.954345703125,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
TbHJrupSAjP,0,226.20193481445312,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
2azQ1b91cZZ,0,287.629638671875,0,0,0
